Index,ID,Obdobie (rok),Organizácia - typ súdu,Organizácia - skratka,TČ P Z OZ,Dôvody väzby (zoznam spolu),Väzba trvá / skončila / vec vrátená,71a,71b,71c,Dátum vzatia do väzby - dátum a čas,Začiatok súdnej väzby - dátum,Začiatok väzby na súde I. stupňa - dátum,Začiatok väzby na súde II. stupňa - dátum,Dátum rozhodnutia súdu II. stupňa,Dôvod skončenia väzby,Vec je na odvolacom súde,Dotazník - podkategória,Väzba skončila na súde I. stupňa - dátum a čas,Väzba skončila na súde II. stupňa - dátum a čas
426,1,2019,OS,OS Bratislava V,P,11 - podľa iného ust.,03 - väzba trvá,,,,2019-05-26 00:00:00,2019-11-05 00:00:00,,,,,Nie,V 5-12,,
427,1,2019,OS,OS Bratislava V,Z,11 - podľa iného ust.,03 - väzba trvá,,,,2019-05-02 00:00:00,2019-10-30 00:00:00,,,,,Nie,V 5-12,,
428,1,2019,OS,OS Bratislava V,Z,11 - podľa iného ust.,03 - väzba trvá,,,,2019-05-18 00:00:00,2019-10-22 00:00:00,,,,,Nie,V 5-12,,
429,1,2019,OS,OS Bratislava V,P,11 - podľa iného ust.,01 - väzba skončila na súde I. stupňa,,,,2018-11-02 00:00:00,2018-11-02 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-06-04 00:00:00,
430,1,2019,OS,OS Bratislava V,Z,11 - podľa iného ust.,03 - väzba trvá,,,,2019-01-28 00:00:00,2019-07-18 00:00:00,,,,,Nie,V 5-12,,
431,1,2019,OS,OS Bratislava V,P,11 - podľa iného ust.,01 - väzba skončila na súde I. stupňa,,,,2018-10-24 00:00:00,2019-01-10 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-01-23 00:00:00,
432,1,2019,OS,OS Bratislava V,Z,11 - podľa iného ust.,02 - väzba skončila na súde II. stupňa,,,,2018-07-19 00:00:00,2018-11-30 00:00:00,,,,01 - odsúdením,Nie,V 5-12,,2019-09-04 00:00:00
433,1,2019,OS,OS Bratislava V,OZ,11 - podľa iného ust.,02 - väzba skončila na súde II. stupňa,,,,2017-07-24 00:00:00,2018-01-16 00:00:00,,,,01 - odsúdením,Nie,V 5-12,,2019-09-17 00:00:00
434,1,2019,OS,OS Bratislava V,P,11 - podľa iného ust.,02 - väzba skončila na súde II. stupňa,,,,2019-03-23 00:00:00,2019-07-11 00:00:00,,,,01 - odsúdením,Nie,V 5-12,,2019-11-07 00:00:00
435,1,2019,OS,OS Bratislava V,Z,11 - podľa iného ust.,01 - väzba skončila na súde I. stupňa,,,,2019-02-27 00:00:00,2019-07-12 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-09-10 00:00:00,
436,1,2019,OS,OS Bratislava V,Z,11 - podľa iného ust.,01 - väzba skončila na súde I. stupňa,,,,2018-11-06 00:00:00,2019-08-01 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-08-19 00:00:00,
437,1,2019,OS,OS Bratislava V,Z,11 - podľa iného ust.,01 - väzba skončila na súde I. stupňa,,,,2018-08-17 00:00:00,2018-12-17 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-04-11 00:00:00,
438,1,2019,OS,OS Bratislava V,P,11 - podľa iného ust.,03 - väzba trvá,,,,2019-04-12 00:00:00,2019-10-01 00:00:00,,,,,Nie,V 5-12,,
439,1,2019,OS,OS Bratislava V,Z,11 - podľa iného ust.,01 - väzba skončila na súde I. stupňa,,,,2017-11-26 00:00:00,2018-02-22 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-01-18 00:00:00,
440,1,2019,OS,OS Bratislava V,OZ,11 - podľa iného ust.,01 - väzba skončila na súde I. stupňa,,,,2018-11-21 00:00:00,2019-04-30 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-06-21 00:00:00,
441,1,2019,OS,OS Bratislava V,P,11 - podľa iného ust.,01 - väzba skončila na súde I. stupňa,,,,2019-03-27 00:00:00,2019-07-18 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-08-14 00:00:00,
442,1,2019,OS,OS Bratislava V,Z,11 - podľa iného ust.,01 - väzba skončila na súde I. stupňa,,,,2018-11-14 00:00:00,2019-03-07 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-04-04 00:00:00,
443,1,2019,OS,OS Bratislava V,P,11 - podľa iného ust.,01 - väzba skončila na súde I. stupňa,,,,2019-04-04 00:00:00,2019-05-31 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-06-10 00:00:00,
444,1,2019,OS,OS Bratislava V,Z,11 - podľa iného ust.,01 - väzba skončila na súde I. stupňa,,,,2019-07-21 00:00:00,2019-10-02 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-10-14 00:00:00,
445,1,2019,OS,OS Bratislava V,P,11 - podľa iného ust.,03 - väzba trvá,,,,2019-09-13 00:00:00,2019-12-09 00:00:00,,,,,Nie,V 5-12,,
446,1,2019,OS,OS Bratislava V,P,11 - podľa iného ust.,02 - väzba skončila na súde II. stupňa,,,,2018-05-05 00:00:00,2019-01-02 00:00:00,,,,01 - odsúdením,Nie,V 5-12,,2019-02-19 00:00:00
447,1,2019,OS,OS Bratislava V,P,11 - podľa iného ust.,01 - väzba skončila na súde I. stupňa,,,,2019-02-16 00:00:00,2019-05-29 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-06-17 00:00:00,
448,1,2019,OS,OS Bratislava V,P,11 - podľa iného ust.,01 - väzba skončila na súde I. stupňa,,,,2018-10-19 00:00:00,2018-12-21 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-01-07 00:00:00,
449,1,2019,OS,OS Brezno,P,,01 - väzba skončila na súde I. stupňa,,,,2019-01-13 00:00:00,2019-04-16 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-05-06 00:00:00,
450,1,2019,OS,OS Brezno,P,,01 - väzba skončila na súde I. stupňa,,,,2019-07-26 00:00:00,2019-12-04 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-12-16 00:00:00,
451,1,2019,OS,OS Brezno,Z,,02 - väzba skončila na súde II. stupňa,,,,2018-07-30 00:00:00,2018-11-09 00:00:00,,,,01 - odsúdením,Nie,V 5-12,,2019-03-20 00:00:00
452,1,2019,OS,OS Brezno,Z,,01 - väzba skončila na súde I. stupňa,,,,2019-03-04 00:00:00,2019-06-03 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-09-16 00:00:00,
453,1,2019,OS,OS Brezno,Z,,01 - väzba skončila na súde I. stupňa,,,,2019-01-10 00:00:00,2019-03-27 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-06-06 00:00:00,
454,1,2019,OS,OS Brezno,P,,01 - väzba skončila na súde I. stupňa,,,,2018-10-07 00:00:00,2018-12-17 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-01-07 00:00:00,
455,1,2019,OS,OS Brezno,Z,,03 - väzba trvá,,,,2019-09-19 00:00:00,2019-12-13 00:00:00,,,,,Nie,V 5-12,,
456,1,2019,OS,OS Brezno,Z,,01 - väzba skončila na súde I. stupňa,,,,2018-08-08 00:00:00,2018-12-13 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-01-07 00:00:00,
457,1,2019,OS,OS Brezno,P,,01 - väzba skončila na súde I. stupňa,,,,2018-10-26 00:00:00,2018-12-19 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-01-07 00:00:00,
458,1,2019,OS,OS Brezno,Z,,03 - väzba trvá,,,,2019-08-29 00:00:00,2019-12-20 00:00:00,,,,,Nie,V 5-12,,
459,1,2019,OS,OS Brezno,Z,,02 - väzba skončila na súde II. stupňa,,,,2018-08-15 00:00:00,2018-12-20 00:00:00,,,,08 - prepustením na základe žiadosti,Nie,V 5-12,,2019-01-08 00:00:00
460,1,2019,OS,OS Brezno,P,,01 - väzba skončila na súde I. stupňa,,,,2019-03-12 00:00:00,2019-07-17 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-10-09 00:00:00,
461,1,2019,OS,OS Brezno,Z,,03 - väzba trvá,,,,2019-08-22 00:00:00,2019-12-04 00:00:00,,,,,Nie,V 5-12,,
462,1,2019,OS,OS Brezno,Z,,03 - väzba trvá,,,,2019-08-29 00:00:00,2019-12-20 00:00:00,,,,,Nie,V 5-12,,
463,1,2019,OS,OS Brezno,Z,,02 - väzba skončila na súde II. stupňa,,,,2018-09-09 00:00:00,2019-01-15 00:00:00,,,,01 - odsúdením,Nie,V 5-12,,2019-05-09 00:00:00
464,1,2019,OS,OS Brezno,P,,01 - väzba skončila na súde I. stupňa,,,,2019-07-13 00:00:00,2019-09-02 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-12-16 00:00:00,
465,1,2019,OS,OS Brezno,P,,02 - väzba skončila na súde II. stupňa,,,,2019-01-01 00:00:00,2019-05-03 00:00:00,,,,08 - prepustením na základe žiadosti,Nie,V 5-12,,2019-05-30 00:00:00
466,1,2019,OS,OS Brezno,P,,02 - väzba skončila na súde II. stupňa,,,,2019-07-11 00:00:00,2019-07-11 00:00:00,,,,01 - odsúdením,Nie,V 5-12,,2019-09-19 00:00:00
467,1,2019,OS,OS Brezno,Z,,01 - väzba skončila na súde I. stupňa,,,,2018-10-29 00:00:00,2019-02-21 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-03-25 00:00:00,
468,1,2019,OS,OS Brezno,P,,01 - väzba skončila na súde I. stupňa,,,,2019-10-15 00:00:00,2019-12-19 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2020-01-21 00:00:00,
469,1,2019,OS,OS Brezno,OZ,,02 - väzba skončila na súde II. stupňa,,,,2019-04-03 00:00:00,2019-09-10 00:00:00,,,,07 - nahradením väzby s nariadením kontroly tech. prostriedkami ESMO,Nie,V 5-12,,2019-11-14 00:00:00
470,1,2019,OS,OS Brezno,Z,,01 - väzba skončila na súde I. stupňa,,,,2019-01-30 00:00:00,2019-04-04 00:00:00,,,,08 - prepustením na základe žiadosti,Nie,V 5-12,2019-05-27 00:00:00,
471,1,2019,OS,OS Brezno,P,,01 - väzba skončila na súde I. stupňa,,,,2019-04-02 00:00:00,2019-07-02 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-07-22 00:00:00,
472,1,2019,OS,OS Brezno,Z,,01 - väzba skončila na súde I. stupňa,,,,2018-08-16 00:00:00,2018-12-28 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-02-27 00:00:00,
473,1,2019,OS,OS Brezno,Z,,02 - väzba skončila na súde II. stupňa,,,,2018-07-09 00:00:00,2018-07-09 00:00:00,,,,01 - odsúdením,Nie,V 5-12,,2019-01-10 00:00:00
474,1,2019,OS,OS Čadca,P,03 - podľa § 71 (1) c/,03 - väzba trvá,,,1,2019-07-12 15:20:00,2019-11-22 00:00:00,,,,,Nie,V 5-12,,
475,1,2019,OS,OS Čadca,OZ,03 - podľa § 71 (1) c/,01 - väzba skončila na súde I. stupňa,,,1,2018-10-08 11:10:00,2018-12-07 00:00:00,,,,11 - inak,Nie,V 5-12,2019-01-30 00:00:00,
476,1,2019,OS,OS Čadca,P,03 - podľa § 71 (1) c/,01 - väzba skončila na súde I. stupňa,,,1,2019-01-14 21:10:00,2019-05-02 00:00:00,,,,11 - inak,Nie,V 5-12,2019-05-22 00:00:00,
477,1,2019,OS,OS Čadca,Z,"01 - podľa § 71 (1) a/,03 - podľa § 71 (1) c/",03 - väzba trvá,1,,1,2019-10-05 15:45:00,2019-12-11 00:00:00,,,,,Nie,V 5-12,,
478,1,2019,OS,OS Čadca,Z,"01 - podľa § 71 (1) a/,03 - podľa § 71 (1) c/",01 - väzba skončila na súde I. stupňa,1,,1,2018-11-21 09:30:00,2019-04-10 00:00:00,,,,11 - inak,Nie,V 5-12,2019-06-12 00:00:00,
479,1,2019,OS,OS Čadca,P,03 - podľa § 71 (1) c/,01 - väzba skončila na súde I. stupňa,,,1,2019-01-05 09:15:00,2019-05-20 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-06-05 00:00:00,
480,1,2019,OS,OS Čadca,Z,03 - podľa § 71 (1) c/,01 - väzba skončila na súde I. stupňa,,,1,2018-09-05 20:30:00,2019-01-22 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-03-27 00:00:00,
481,1,2019,OS,OS Čadca,P,03 - podľa § 71 (1) c/,01 - väzba skončila na súde I. stupňa,,,1,2018-12-28 18:00:00,2019-04-30 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-05-15 00:00:00,
482,1,2019,OS,OS Čadca,Z,03 - podľa § 71 (1) c/,01 - väzba skončila na súde I. stupňa,,,1,2018-10-08 11:10:00,2018-12-07 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-01-30 00:00:00,
483,1,2019,OS,OS Čadca,OZ,03 - podľa § 71 (1) c/,03 - väzba trvá,,,1,2018-09-26 22:50:00,2019-02-26 00:00:00,,,,,Nie,V 5-12,,
484,1,2019,OS,OS Čadca,P,03 - podľa § 71 (1) c/,01 - väzba skončila na súde I. stupňa,,,1,2019-01-10 14:30:00,2019-03-27 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-06-07 00:00:00,
485,1,2019,OS,OS Čadca,P,03 - podľa § 71 (1) c/,01 - väzba skončila na súde I. stupňa,,,1,2019-01-07 17:40:00,2019-03-14 00:00:00,,,,11 - inak,Nie,V 5-12,2019-03-27 00:00:00,
486,1,2019,OS,OS Čadca,Z,03 - podľa § 71 (1) c/,01 - väzba skončila na súde I. stupňa,,,1,2018-09-18 18:50:00,2019-02-26 00:00:00,,,,11 - inak,Nie,V 5-12,2019-04-24 00:00:00,
487,1,2019,OS,OS Čadca,P,03 - podľa § 71 (1) c/,01 - väzba skončila na súde I. stupňa,,,1,2019-01-24 11:15:00,2019-04-04 00:00:00,,,,11 - inak,Nie,V 5-12,2019-04-10 00:00:00,
488,1,2019,OS,OS Čadca,P,03 - podľa § 71 (1) c/,01 - väzba skončila na súde I. stupňa,,,1,2019-02-21 16:45:00,2019-04-30 00:00:00,,,,11 - inak,Nie,V 5-12,2019-05-22 00:00:00,
489,1,2019,OS,OS Čadca,P,03 - podľa § 71 (1) c/,01 - väzba skončila na súde I. stupňa,,,1,2018-09-18 08:15:00,2018-12-19 00:00:00,,,,11 - inak,Nie,V 5-12,2019-01-09 00:00:00,
490,1,2019,OS,OS Čadca,P,03 - podľa § 71 (1) c/,01 - väzba skončila na súde I. stupňa,,,1,2019-10-18 13:00:00,2019-12-06 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-12-11 00:00:00,
491,1,2019,OS,OS Čadca,Z,03 - podľa § 71 (1) c/,01 - väzba skončila na súde I. stupňa,,,1,2019-03-06 13:45:00,2019-05-20 00:00:00,,,,11 - inak,Nie,V 5-12,2019-08-14 00:00:00,
492,1,2019,OS,OS Čadca,P,"01 - podľa § 71 (1) a/,03 - podľa § 71 (1) c/",01 - väzba skončila na súde I. stupňa,1,,1,2019-11-19 12:00:00,2019-11-19 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-12-04 00:00:00,
493,1,2019,OS,OS Čadca,Z,03 - podľa § 71 (1) c/,01 - väzba skončila na súde I. stupňa,,,1,2018-09-19 13:33:00,2019-02-20 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-08-14 00:00:00,
494,1,2019,OS,OS Čadca,Z,03 - podľa § 71 (1) c/,01 - väzba skončila na súde I. stupňa,,,1,2018-12-06 09:00:00,2019-03-29 00:00:00,,,,11 - inak,Nie,V 5-12,2019-04-10 00:00:00,
495,1,2019,OS,OS Čadca,P,01 - podľa § 71 (1) a/,01 - väzba skončila na súde I. stupňa,1,,,2018-12-26 23:30:00,2018-12-26 00:00:00,,,,11 - inak,Nie,V 5-12,2019-02-22 00:00:00,
496,1,2019,OS,OS Čadca,Z,03 - podľa § 71 (1) c/,01 - väzba skončila na súde I. stupňa,,,1,2019-02-03 12:50:00,2019-07-03 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-07-24 00:00:00,
497,1,2019,OS,OS Čadca,P,03 - podľa § 71 (1) c/,03 - väzba trvá,,,1,2019-01-28 01:10:00,2019-06-04 00:00:00,,,,,Nie,V 5-12,,
498,1,2019,OS,OS Čadca,P,03 - podľa § 71 (1) c/,01 - väzba skončila na súde I. stupňa,,,1,2019-01-16 14:45:00,2019-05-28 00:00:00,,,,11 - inak,Nie,V 5-12,2019-06-05 00:00:00,
499,1,2019,OS,OS Čadca,Z,03 - podľa § 71 (1) c/,01 - väzba skončila na súde I. stupňa,,,1,2018-08-24 22:10:00,2019-01-28 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-03-06 00:00:00,
500,1,2019,OS,OS Čadca,Z,03 - podľa § 71 (1) c/,01 - väzba skončila na súde I. stupňa,,,1,2018-09-25 07:50:00,2019-02-20 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-08-14 00:00:00,
501,1,2019,OS,OS Čadca,Z,03 - podľa § 71 (1) c/,01 - väzba skončila na súde I. stupňa,,,1,2019-03-19 20:15:00,2019-06-12 00:00:00,,,,11 - inak,Nie,V 5-12,2019-08-07 00:00:00,
502,1,2019,OS,OS Čadca,P,03 - podľa § 71 (1) c/,03 - väzba trvá,,,1,2019-09-09 17:30:00,2019-12-20 00:00:00,,,,,Nie,V 5-12,,
503,1,2019,OS,OS Čadca,P,03 - podľa § 71 (1) c/,01 - väzba skončila na súde I. stupňa,,,1,2019-08-02 18:30:00,2019-09-25 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-10-23 00:00:00,
504,1,2019,OS,OS Čadca,P,03 - podľa § 71 (1) c/,01 - väzba skončila na súde I. stupňa,,,1,2019-07-19 07:30:00,2019-10-18 00:00:00,,,,11 - inak,Nie,V 5-12,2019-10-30 00:00:00,
505,1,2019,OS,OS Čadca,P,03 - podľa § 71 (1) c/,01 - väzba skončila na súde I. stupňa,,,1,2019-01-09 17:30:00,2019-04-04 00:00:00,,,,11 - inak,Nie,V 5-12,2019-04-24 00:00:00,
506,1,2019,OS,OS Dolný Kubín,Z,03 - podľa § 71 (1) c/,01 - väzba skončila na súde I. stupňa,,,1,2019-08-26 18:00:00,2019-11-22 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-12-17 00:00:00,
507,1,2019,OS,OS Dolný Kubín,Z,"01 - podľa § 71 (1) a/,03 - podľa § 71 (1) c/",03 - väzba trvá,1,,1,2018-10-09 09:29:00,2019-03-12 00:00:00,,,,,Nie,V 5-12,,
508,1,2019,OS,OS Dolný Kubín,P,03 - podľa § 71 (1) c/,01 - väzba skončila na súde I. stupňa,,,1,2018-11-11 19:00:00,2019-02-14 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-03-14 00:00:00,
509,1,2019,OS,OS Dolný Kubín,P,03 - podľa § 71 (1) c/,01 - väzba skončila na súde I. stupňa,,,1,2019-03-28 11:20:00,2019-06-27 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-07-11 00:00:00,
510,1,2019,OS,OS Dolný Kubín,Z,01 - podľa § 71 (1) a/,01 - väzba skončila na súde I. stupňa,1,,,2019-01-25 19:00:00,2019-04-15 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-04-29 00:00:00,
511,1,2019,OS,OS Dolný Kubín,P,01 - podľa § 71 (1) a/,01 - väzba skončila na súde I. stupňa,1,,,2018-03-14 00:00:00,2018-09-05 00:00:00,,,,08 - prepustením na základe žiadosti,Nie,V 5-12,2019-02-19 00:00:00,
512,1,2019,OS,OS Dolný Kubín,OZ,03 - podľa § 71 (1) c/,01 - väzba skončila na súde I. stupňa,,,1,2019-04-10 20:30:00,2019-09-12 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-11-28 00:00:00,
513,1,2019,OS,OS Dolný Kubín,Z,"01 - podľa § 71 (1) a/,03 - podľa § 71 (1) c/",01 - väzba skončila na súde I. stupňa,1,,1,2019-01-25 08:00:00,2019-05-15 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-05-27 00:00:00,
514,1,2019,OS,OS Dolný Kubín,OZ,03 - podľa § 71 (1) c/,03 - väzba trvá,,,1,2018-09-12 17:10:00,2019-07-12 00:00:00,,,,,Nie,V 5-12,,
515,1,2019,OS,OS Dolný Kubín,P,"01 - podľa § 71 (1) a/,03 - podľa § 71 (1) c/",01 - väzba skončila na súde I. stupňa,1,,1,2019-02-10 00:35:00,2019-03-25 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-04-05 00:00:00,
516,1,2019,OS,OS Dolný Kubín,P,03 - podľa § 71 (1) c/,01 - väzba skončila na súde I. stupňa,,,1,2019-03-14 22:50:00,2019-06-04 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-06-18 00:00:00,
517,1,2019,OS,OS Dolný Kubín,Z,03 - podľa § 71 (1) c/,01 - väzba skončila na súde I. stupňa,,,1,2018-03-15 00:00:00,2018-10-29 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-01-07 00:00:00,
518,1,2019,OS,OS Dolný Kubín,P,03 - podľa § 71 (1) c/,01 - väzba skončila na súde I. stupňa,,,1,2018-12-10 10:50:00,2019-05-09 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-05-22 00:00:00,
519,1,2019,OS,OS Dunajská Streda,Z,03 - podľa § 71 (1) c/,01 - väzba skončila na súde I. stupňa,,,1,2019-03-04 19:25:00,2019-06-21 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-07-17 00:00:00,
520,1,2019,OS,OS Dunajská Streda,Z,03 - podľa § 71 (1) c/,01 - väzba skončila na súde I. stupňa,,,1,2019-05-27 16:09:00,2019-07-25 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-11-06 00:00:00,
521,1,2019,OS,OS Dunajská Streda,P,03 - podľa § 71 (1) c/,01 - väzba skončila na súde I. stupňa,,,1,2018-10-08 06:40:00,2019-01-03 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-03-14 00:00:00,
522,1,2019,OS,OS Dunajská Streda,OZ,03 - podľa § 71 (1) c/,01 - väzba skončila na súde I. stupňa,,,1,2019-01-21 19:30:00,2019-09-13 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-10-23 00:00:00,
523,1,2019,OS,OS Dunajská Streda,OZ,03 - podľa § 71 (1) c/,01 - väzba skončila na súde I. stupňa,,,1,2019-01-21 19:30:00,2019-05-31 00:00:00,,,,11 - inak,Nie,V 5-12,2019-06-20 00:00:00,
524,1,2019,OS,OS Dunajská Streda,Z,03 - podľa § 71 (1) c/,01 - väzba skončila na súde I. stupňa,,,1,2018-11-09 09:45:00,2019-03-05 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-03-27 00:00:00,
525,1,2019,OS,OS Dunajská Streda,Z,"02 - podľa § 71 (1) b/,03 - podľa § 71 (1) c/",03 - väzba trvá,,1,1,2017-07-27 00:00:00,2018-01-18 00:00:00,,,,,Nie,V 5-12,,
526,1,2019,OS,OS Dunajská Streda,Z,03 - podľa § 71 (1) c/,01 - väzba skončila na súde I. stupňa,,,1,2018-08-11 21:35:00,2018-12-13 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-01-23 00:00:00,
527,1,2019,OS,OS Dunajská Streda,P,"01 - podľa § 71 (1) a/,03 - podľa § 71 (1) c/",03 - väzba trvá,1,,1,2019-07-09 12:25:00,2020-01-09 00:00:00,,,,,Nie,V 5-12,,
528,1,2019,OS,OS Dunajská Streda,P,03 - podľa § 71 (1) c/,01 - väzba skončila na súde I. stupňa,,,1,2019-01-24 17:30:00,2019-06-20 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-07-10 00:00:00,
529,1,2019,OS,OS Dunajská Streda,P,03 - podľa § 71 (1) c/,03 - väzba trvá,,,1,2019-08-24 11:05:00,2019-11-14 00:00:00,,,,,Nie,V 5-12,,
530,1,2019,OS,OS Dunajská Streda,Z,03 - podľa § 71 (1) c/,01 - väzba skončila na súde I. stupňa,,,1,2019-04-15 22:53:00,2019-09-30 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2020-01-22 00:00:00,
531,1,2019,OS,OS Dunajská Streda,OZ,"01 - podľa § 71 (1) a/,03 - podľa § 71 (1) c/",03 - väzba trvá,1,,1,2019-01-21 19:28:00,2019-06-12 00:00:00,,,,,Áno,V 5-12,,
532,1,2019,OS,OS Dunajská Streda,Z,03 - podľa § 71 (1) c/,03 - väzba trvá,,,1,2019-02-03 21:55:00,2019-07-16 00:00:00,,,,,Nie,V 5-12,,
533,1,2019,OS,OS Dunajská Streda,P,03 - podľa § 71 (1) c/,02 - väzba skončila na súde II. stupňa,,,1,2018-11-05 21:00:00,2019-03-13 00:00:00,,,,11 - inak,Áno,V 5-12,,2019-09-05 00:00:00
534,1,2019,OS,OS Dunajská Streda,P,03 - podľa § 71 (1) c/,01 - väzba skončila na súde I. stupňa,,,1,2019-08-25 10:20:00,2019-11-29 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-12-04 00:00:00,
535,1,2019,OS,OS Dunajská Streda,Z,"01 - podľa § 71 (1) a/,03 - podľa § 71 (1) c/",03 - väzba trvá,1,,1,2019-02-06 14:30:00,2019-07-18 00:00:00,,,,,Nie,V 5-12,,
536,1,2019,OS,OS Dunajská Streda,P,03 - podľa § 71 (1) c/,01 - väzba skončila na súde I. stupňa,,,1,2019-01-13 13:20:00,2019-01-15 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-01-24 00:00:00,
537,1,2019,OS,OS Dunajská Streda,Z,03 - podľa § 71 (1) c/,02 - väzba skončila na súde II. stupňa,,,1,2018-08-08 09:50:00,2018-11-30 00:00:00,,,,11 - inak,Nie,V 5-12,,2019-06-13 00:00:00
538,1,2019,OS,OS Dunajská Streda,OZ,"01 - podľa § 71 (1) a/,03 - podľa § 71 (1) c/",03 - väzba trvá,1,,1,2019-04-27 18:05:00,2019-09-23 00:00:00,,,,,Nie,V 5-12,,
539,1,2019,OS,OS Dunajská Streda,Z,03 - podľa § 71 (1) c/,01 - väzba skončila na súde I. stupňa,,,1,2018-09-18 14:10:00,2019-03-14 00:00:00,,,,09 - pre uplynutie celkovej lehoty väzby,Nie,V 5-12,2019-09-18 00:00:00,
540,1,2019,OS,OS Dunajská Streda,Z,"01 - podľa § 71 (1) a/,03 - podľa § 71 (1) c/",02 - väzba skončila na súde II. stupňa,1,,1,2018-05-03 00:00:00,2018-07-18 00:00:00,,,,01 - odsúdením,Nie,V 5-12,,2019-05-09 00:00:00
541,1,2019,OS,OS Dunajská Streda,OZ,03 - podľa § 71 (1) c/,03 - väzba trvá,,,1,2019-04-15 22:45:00,2019-09-30 00:00:00,,,,,Nie,V 5-12,,
542,1,2019,OS,OS Dunajská Streda,OZ,"01 - podľa § 71 (1) a/,03 - podľa § 71 (1) c/",03 - väzba trvá,1,,1,2018-04-16 18:40:00,2018-10-08 00:00:00,,,,,Nie,V 5-12,,
543,1,2019,OS,OS Dunajská Streda,Z,"01 - podľa § 71 (1) a/,03 - podľa § 71 (1) c/",03 - väzba trvá,1,,1,2019-05-07 06:20:00,2019-10-30 00:00:00,,,,,Nie,V 5-12,,
544,1,2019,OS,OS Dunajská Streda,Z,"01 - podľa § 71 (1) a/,03 - podľa § 71 (1) c/",03 - väzba trvá,1,,1,2018-05-04 21:00:00,2018-10-12 00:00:00,,,,,Nie,V 5-12,,
545,1,2019,OS,OS Dunajská Streda,OZ,03 - podľa § 71 (1) c/,01 - väzba skončila na súde I. stupňa,,,1,2019-03-02 16:30:00,2019-05-17 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-05-29 00:00:00,
