Dávka,Termín,Veková skupina,Čas publikovania,Počet registrácií
2,2021-06-30,85-n,2021-06-29 19:06:53,39
2,2021-07-01,00-17,2021-06-29 19:06:53,232
2,2021-07-01,18-19,2021-06-29 19:06:53,507
2,2021-07-01,20-24,2021-06-29 19:06:53,1415
2,2021-07-01,25-29,2021-06-29 19:06:53,3534
2,2021-07-01,30-34,2021-06-29 19:06:53,3108
2,2021-07-01,35-39,2021-06-29 19:06:53,3440
2,2021-07-01,40-44,2021-06-29 19:06:53,2554
2,2021-07-01,45-49,2021-06-29 19:06:53,3248
2,2021-07-01,50-54,2021-06-29 19:06:53,2265
2,2021-07-01,55-59,2021-06-29 19:06:53,1487
2,2021-07-01,60-64,2021-06-29 19:06:53,572
2,2021-07-01,65-69,2021-06-29 19:06:53,438
2,2021-07-01,70-74,2021-06-29 19:06:53,241
2,2021-07-01,75-79,2021-06-29 19:06:53,123
2,2021-07-01,80-84,2021-06-29 19:06:53,63
2,2021-07-01,85-n,2021-06-29 19:06:53,42
2,2021-07-02,00-17,2021-06-29 19:06:53,478
2,2021-07-02,18-19,2021-06-29 19:06:53,545
2,2021-07-02,20-24,2021-06-29 19:06:53,1534
2,2021-07-02,25-29,2021-06-29 19:06:53,2984
2,2021-07-02,30-34,2021-06-29 19:06:53,2220
2,2021-07-02,35-39,2021-06-29 19:06:53,2365
2,2021-07-02,40-44,2021-06-29 19:06:53,2430
2,2021-07-02,45-49,2021-06-29 19:06:53,2010
2,2021-07-02,50-54,2021-06-29 19:06:53,1031
2,2021-07-02,55-59,2021-06-29 19:06:53,1038
2,2021-07-02,60-64,2021-06-29 19:06:53,504
2,2021-07-02,65-69,2021-06-29 19:06:53,449
2,2021-07-02,70-74,2021-06-29 19:06:53,249
2,2021-07-02,75-79,2021-06-29 19:06:53,132
2,2021-07-02,80-84,2021-06-29 19:06:53,82
2,2021-07-02,85-n,2021-06-29 19:06:53,51
2,2021-07-03,00-17,2021-06-29 19:06:53,33
2,2021-07-03,18-19,2021-06-29 19:06:53,174
2,2021-07-03,20-24,2021-06-29 19:06:53,426
2,2021-07-03,25-29,2021-06-29 19:06:53,570
2,2021-07-03,30-34,2021-06-29 19:06:53,1405
2,2021-07-03,35-39,2021-06-29 19:06:53,743
2,2021-07-03,40-44,2021-06-29 19:06:53,2583
2,2021-07-03,45-49,2021-06-29 19:06:53,6364
2,2021-07-03,50-54,2021-06-29 19:06:53,3127
2,2021-07-03,55-59,2021-06-29 19:06:53,2681
2,2021-07-03,60-64,2021-06-29 19:06:53,226
2,2021-07-03,65-69,2021-06-29 19:06:53,118
2,2021-07-03,70-74,2021-06-29 19:06:53,54
2,2021-07-03,75-79,2021-06-29 19:06:53,29
2,2021-07-03,80-84,2021-06-29 19:06:53,21
2,2021-07-03,85-n,2021-06-29 19:06:53,19
2,2021-07-04,00-17,2021-06-29 19:06:53,66
2,2021-07-04,18-19,2021-06-29 19:06:53,105
2,2021-07-04,20-24,2021-06-29 19:06:53,266
2,2021-07-04,25-29,2021-06-29 19:06:53,523
2,2021-07-04,30-34,2021-06-29 19:06:53,597
2,2021-07-04,35-39,2021-06-29 19:06:53,404
2,2021-07-04,40-44,2021-06-29 19:06:53,698
2,2021-07-04,45-49,2021-06-29 19:06:53,1761
2,2021-07-04,50-54,2021-06-29 19:06:53,1654
2,2021-07-04,55-59,2021-06-29 19:06:53,1108
2,2021-07-04,60-64,2021-06-29 19:06:53,65
2,2021-07-04,65-69,2021-06-29 19:06:53,43
2,2021-07-04,70-74,2021-06-29 19:06:53,25
2,2021-07-04,75-79,2021-06-29 19:06:53,14
2,2021-07-04,80-84,2021-06-29 19:06:53,7
2,2021-07-04,85-n,2021-06-29 19:06:53,9
2,2021-07-05,00-17,2021-06-29 19:06:53,32
2,2021-07-05,18-19,2021-06-29 19:06:53,28
2,2021-07-05,20-24,2021-06-29 19:06:53,147
2,2021-07-05,25-29,2021-06-29 19:06:53,268
2,2021-07-05,30-34,2021-06-29 19:06:53,283
2,2021-07-05,35-39,2021-06-29 19:06:53,416
2,2021-07-05,40-44,2021-06-29 19:06:53,700
2,2021-07-05,45-49,2021-06-29 19:06:53,825
2,2021-07-05,50-54,2021-06-29 19:06:53,444
2,2021-07-05,55-59,2021-06-29 19:06:53,434
2,2021-07-05,60-64,2021-06-29 19:06:53,114
2,2021-07-05,65-69,2021-06-29 19:06:53,57
2,2021-07-05,70-74,2021-06-29 19:06:53,25
2,2021-07-05,75-79,2021-06-29 19:06:53,12
2,2021-07-05,80-84,2021-06-29 19:06:53,9
2,2021-07-05,85-n,2021-06-29 19:06:53,4
2,2021-07-06,00-17,2021-06-29 19:06:53,164
2,2021-07-06,18-19,2021-06-29 19:06:53,321
2,2021-07-06,20-24,2021-06-29 19:06:53,799
2,2021-07-06,25-29,2021-06-29 19:06:53,1652
2,2021-07-06,30-34,2021-06-29 19:06:53,1188
2,2021-07-06,35-39,2021-06-29 19:06:53,824
2,2021-07-06,40-44,2021-06-29 19:06:53,1214
2,2021-07-06,45-49,2021-06-29 19:06:53,1216
2,2021-07-06,50-54,2021-06-29 19:06:53,893
2,2021-07-06,55-59,2021-06-29 19:06:53,765
2,2021-07-06,60-64,2021-06-29 19:06:53,405
2,2021-07-06,65-69,2021-06-29 19:06:53,292
2,2021-07-06,70-74,2021-06-29 19:06:53,138
2,2021-07-06,75-79,2021-06-29 19:06:53,102
2,2021-07-06,80-84,2021-06-29 19:06:53,37
2,2021-07-06,85-n,2021-06-29 19:06:53,33
2,2021-07-07,00-17,2021-06-29 19:06:53,310
2,2021-07-07,18-19,2021-06-29 19:06:53,310
2,2021-07-07,20-24,2021-06-29 19:06:53,837
2,2021-07-07,25-29,2021-06-29 19:06:53,1485
2,2021-07-07,30-34,2021-06-29 19:06:53,997
2,2021-07-07,35-39,2021-06-29 19:06:53,1158
2,2021-07-07,40-44,2021-06-29 19:06:53,1205
2,2021-07-07,45-49,2021-06-29 19:06:53,878
2,2021-07-07,50-54,2021-06-29 19:06:53,469
2,2021-07-07,55-59,2021-06-29 19:06:53,515
2,2021-07-07,60-64,2021-06-29 19:06:53,327
2,2021-07-07,65-69,2021-06-29 19:06:53,189
2,2021-07-07,70-74,2021-06-29 19:06:53,135
2,2021-07-07,75-79,2021-06-29 19:06:53,71
2,2021-07-07,80-84,2021-06-29 19:06:53,43
2,2021-07-07,85-n,2021-06-29 19:06:53,29
2,2021-07-08,00-17,2021-06-29 19:06:53,300
2,2021-07-08,18-19,2021-06-29 19:06:53,140
2,2021-07-08,20-24,2021-06-29 19:06:53,617
2,2021-07-08,25-29,2021-06-29 19:06:53,1168
2,2021-07-08,30-34,2021-06-29 19:06:53,630
2,2021-07-08,35-39,2021-06-29 19:06:53,573
2,2021-07-08,40-44,2021-06-29 19:06:53,1109
2,2021-07-08,45-49,2021-06-29 19:06:53,1105
2,2021-07-08,50-54,2021-06-29 19:06:53,633
2,2021-07-08,55-59,2021-06-29 19:06:53,538
2,2021-07-08,60-64,2021-06-29 19:06:53,225
2,2021-07-08,65-69,2021-06-29 19:06:53,164
2,2021-07-08,70-74,2021-06-29 19:06:53,96
2,2021-07-08,75-79,2021-06-29 19:06:53,57
2,2021-07-08,80-84,2021-06-29 19:06:53,35
2,2021-07-08,85-n,2021-06-29 19:06:53,16
2,2021-07-09,00-17,2021-06-29 19:06:53,190
2,2021-07-09,18-19,2021-06-29 19:06:53,198
2,2021-07-09,20-24,2021-06-29 19:06:53,655
2,2021-07-09,25-29,2021-06-29 19:06:53,734
2,2021-07-09,30-34,2021-06-29 19:06:53,887
2,2021-07-09,35-39,2021-06-29 19:06:53,796
2,2021-07-09,40-44,2021-06-29 19:06:53,1197
2,2021-07-09,45-49,2021-06-29 19:06:53,864
2,2021-07-09,50-54,2021-06-29 19:06:53,500
2,2021-07-09,55-59,2021-06-29 19:06:53,482
2,2021-07-09,60-64,2021-06-29 19:06:53,174
2,2021-07-09,65-69,2021-06-29 19:06:53,151
2,2021-07-09,70-74,2021-06-29 19:06:53,102
2,2021-07-09,75-79,2021-06-29 19:06:53,47
2,2021-07-09,80-84,2021-06-29 19:06:53,37
2,2021-07-09,85-n,2021-06-29 19:06:53,27
2,2021-07-10,18-19,2021-06-29 19:06:53,10
2,2021-07-10,20-24,2021-06-29 19:06:53,50
2,2021-07-10,25-29,2021-06-29 19:06:53,30
2,2021-07-10,30-34,2021-06-29 19:06:53,39
2,2021-07-10,35-39,2021-06-29 19:06:53,93
2,2021-07-10,40-44,2021-06-29 19:06:53,854
2,2021-07-10,45-49,2021-06-29 19:06:53,746
2,2021-07-10,50-54,2021-06-29 19:06:53,453
2,2021-07-10,55-59,2021-06-29 19:06:53,350
2,2021-07-10,60-64,2021-06-29 19:06:53,4
2,2021-07-10,65-69,2021-06-29 19:06:53,3
2,2021-07-10,70-74,2021-06-29 19:06:53,1
1,2021-06-30,00-17,2021-06-30 19:06:46,784
1,2021-06-30,18-19,2021-06-30 19:06:46,87
1,2021-06-30,20-24,2021-06-30 19:06:46,742
1,2021-06-30,25-29,2021-06-30 19:06:46,626
1,2021-06-30,30-34,2021-06-30 19:06:46,341
1,2021-06-30,35-39,2021-06-30 19:06:46,345
1,2021-06-30,40-44,2021-06-30 19:06:46,361
1,2021-06-30,45-49,2021-06-30 19:06:46,331
1,2021-06-30,50-54,2021-06-30 19:06:46,237
1,2021-06-30,55-59,2021-06-30 19:06:46,275
1,2021-06-30,60-64,2021-06-30 19:06:46,182
1,2021-06-30,65-69,2021-06-30 19:06:46,166
1,2021-06-30,70-74,2021-06-30 19:06:46,90
1,2021-06-30,75-79,2021-06-30 19:06:46,45
1,2021-06-30,80-84,2021-06-30 19:06:46,35
1,2021-06-30,85-n,2021-06-30 19:06:46,22
1,2021-07-01,00-17,2021-06-30 19:06:46,951
1,2021-07-01,18-19,2021-06-30 19:06:46,244
1,2021-07-01,20-24,2021-06-30 19:06:46,906
1,2021-07-01,25-29,2021-06-30 19:06:46,504
1,2021-07-01,30-34,2021-06-30 19:06:46,686
1,2021-07-01,35-39,2021-06-30 19:06:46,586
1,2021-07-01,40-44,2021-06-30 19:06:46,483
1,2021-07-01,45-49,2021-06-30 19:06:46,442
1,2021-07-01,50-54,2021-06-30 19:06:46,375
1,2021-07-01,55-59,2021-06-30 19:06:46,348
1,2021-07-01,60-64,2021-06-30 19:06:46,306
1,2021-07-01,65-69,2021-06-30 19:06:46,192
1,2021-07-01,70-74,2021-06-30 19:06:46,135
1,2021-07-01,75-79,2021-06-30 19:06:46,78
1,2021-07-01,80-84,2021-06-30 19:06:46,52
1,2021-07-01,85-n,2021-06-30 19:06:46,25
1,2021-07-02,00-17,2021-06-30 19:06:46,759
1,2021-07-02,18-19,2021-06-30 19:06:46,770
1,2021-07-02,20-24,2021-06-30 19:06:46,619
1,2021-07-02,25-29,2021-06-30 19:06:46,490
1,2021-07-02,30-34,2021-06-30 19:06:46,460
1,2021-07-02,35-39,2021-06-30 19:06:46,390
1,2021-07-02,40-44,2021-06-30 19:06:46,476
1,2021-07-02,45-49,2021-06-30 19:06:46,461
1,2021-07-02,50-54,2021-06-30 19:06:46,339
1,2021-07-02,55-59,2021-06-30 19:06:46,448
1,2021-07-02,60-64,2021-06-30 19:06:46,271
1,2021-07-02,65-69,2021-06-30 19:06:46,229
1,2021-07-02,70-74,2021-06-30 19:06:46,161
1,2021-07-02,75-79,2021-06-30 19:06:46,76
1,2021-07-02,80-84,2021-06-30 19:06:46,58
1,2021-07-02,85-n,2021-06-30 19:06:46,19
1,2021-07-03,00-17,2021-06-30 19:06:46,555
1,2021-07-03,18-19,2021-06-30 19:06:46,138
1,2021-07-03,20-24,2021-06-30 19:06:46,413
1,2021-07-03,25-29,2021-06-30 19:06:46,205
1,2021-07-03,30-34,2021-06-30 19:06:46,141
1,2021-07-03,35-39,2021-06-30 19:06:46,94
1,2021-07-03,40-44,2021-06-30 19:06:46,123
1,2021-07-03,45-49,2021-06-30 19:06:46,109
1,2021-07-03,50-54,2021-06-30 19:06:46,78
1,2021-07-03,55-59,2021-06-30 19:06:46,82
1,2021-07-03,60-64,2021-06-30 19:06:46,88
1,2021-07-03,65-69,2021-06-30 19:06:46,81
1,2021-07-03,70-74,2021-06-30 19:06:46,29
1,2021-07-03,75-79,2021-06-30 19:06:46,20
1,2021-07-03,80-84,2021-06-30 19:06:46,8
1,2021-07-03,85-n,2021-06-30 19:06:46,4
1,2021-07-04,00-17,2021-06-30 19:06:46,240
1,2021-07-04,18-19,2021-06-30 19:06:46,385
1,2021-07-04,20-24,2021-06-30 19:06:46,547
1,2021-07-04,25-29,2021-06-30 19:06:46,371
1,2021-07-04,30-34,2021-06-30 19:06:46,641
1,2021-07-04,35-39,2021-06-30 19:06:46,559
1,2021-07-04,40-44,2021-06-30 19:06:46,505
1,2021-07-04,45-49,2021-06-30 19:06:46,373
1,2021-07-04,50-54,2021-06-30 19:06:46,334
1,2021-07-04,55-59,2021-06-30 19:06:46,298
1,2021-07-04,60-64,2021-06-30 19:06:46,184
1,2021-07-04,65-69,2021-06-30 19:06:46,108
1,2021-07-04,70-74,2021-06-30 19:06:46,54
1,2021-07-04,75-79,2021-06-30 19:06:46,24
1,2021-07-04,80-84,2021-06-30 19:06:46,9
1,2021-07-04,85-n,2021-06-30 19:06:46,8
1,2021-07-05,00-17,2021-06-30 19:06:46,380
1,2021-07-05,18-19,2021-06-30 19:06:46,125
1,2021-07-05,20-24,2021-06-30 19:06:46,54
1,2021-07-05,25-29,2021-06-30 19:06:46,129
1,2021-07-05,30-34,2021-06-30 19:06:46,202
1,2021-07-05,35-39,2021-06-30 19:06:46,126
1,2021-07-05,40-44,2021-06-30 19:06:46,92
1,2021-07-05,45-49,2021-06-30 19:06:46,59
1,2021-07-05,50-54,2021-06-30 19:06:46,36
1,2021-07-05,55-59,2021-06-30 19:06:46,33
1,2021-07-05,60-64,2021-06-30 19:06:46,18
1,2021-07-05,65-69,2021-06-30 19:06:46,14
1,2021-07-05,70-74,2021-06-30 19:06:46,6
1,2021-07-05,75-79,2021-06-30 19:06:46,5
1,2021-07-05,80-84,2021-06-30 19:06:46,1
1,2021-07-06,00-17,2021-06-30 19:06:46,1214
1,2021-07-06,18-19,2021-06-30 19:06:46,414
1,2021-07-06,20-24,2021-06-30 19:06:46,1034
1,2021-07-06,25-29,2021-06-30 19:06:46,503
1,2021-07-06,30-34,2021-06-30 19:06:46,367
1,2021-07-06,35-39,2021-06-30 19:06:46,327
1,2021-07-06,40-44,2021-06-30 19:06:46,481
1,2021-07-06,45-49,2021-06-30 19:06:46,396
1,2021-07-06,50-54,2021-06-30 19:06:46,322
1,2021-07-06,55-59,2021-06-30 19:06:46,268
1,2021-07-06,60-64,2021-06-30 19:06:46,167
1,2021-07-06,65-69,2021-06-30 19:06:46,118
1,2021-07-06,70-74,2021-06-30 19:06:46,50
1,2021-07-06,75-79,2021-06-30 19:06:46,47
1,2021-07-06,80-84,2021-06-30 19:06:46,29
1,2021-07-06,85-n,2021-06-30 19:06:46,9
1,2021-07-07,00-17,2021-06-30 19:06:46,34
1,2021-07-07,18-19,2021-06-30 19:06:46,57
1,2021-07-07,20-24,2021-06-30 19:06:46,170
1,2021-07-07,25-29,2021-06-30 19:06:46,43
1,2021-07-07,30-34,2021-06-30 19:06:46,43
1,2021-07-07,35-39,2021-06-30 19:06:46,29
1,2021-07-07,40-44,2021-06-30 19:06:46,27
1,2021-07-07,45-49,2021-06-30 19:06:46,38
1,2021-07-07,50-54,2021-06-30 19:06:46,17
1,2021-07-07,55-59,2021-06-30 19:06:46,18
1,2021-07-07,60-64,2021-06-30 19:06:46,8
1,2021-07-07,65-69,2021-06-30 19:06:46,7
1,2021-07-07,70-74,2021-06-30 19:06:46,5
1,2021-07-07,75-79,2021-06-30 19:06:46,1
1,2021-07-07,85-n,2021-06-30 19:06:46,1
1,2021-07-08,00-17,2021-06-30 19:06:46,22
1,2021-07-08,18-19,2021-06-30 19:06:46,54
1,2021-07-08,20-24,2021-06-30 19:06:46,51
1,2021-07-08,25-29,2021-06-30 19:06:46,62
1,2021-07-08,30-34,2021-06-30 19:06:46,36
1,2021-07-08,35-39,2021-06-30 19:06:46,22
1,2021-07-08,40-44,2021-06-30 19:06:46,14
1,2021-07-08,45-49,2021-06-30 19:06:46,29
1,2021-07-08,50-54,2021-06-30 19:06:46,15
1,2021-07-08,55-59,2021-06-30 19:06:46,9
1,2021-07-08,60-64,2021-06-30 19:06:46,4
1,2021-07-08,65-69,2021-06-30 19:06:46,1
1,2021-07-08,70-74,2021-06-30 19:06:46,1
1,2021-07-08,80-84,2021-06-30 19:06:46,1
1,2021-07-09,18-19,2021-06-30 19:06:46,4
1,2021-07-09,20-24,2021-06-30 19:06:46,11
1,2021-07-09,25-29,2021-06-30 19:06:46,7
1,2021-07-09,30-34,2021-06-30 19:06:46,2
1,2021-07-09,35-39,2021-06-30 19:06:46,3
1,2021-07-09,40-44,2021-06-30 19:06:46,7
1,2021-07-09,45-49,2021-06-30 19:06:46,7
1,2021-07-09,50-54,2021-06-30 19:06:46,3
1,2021-07-09,55-59,2021-06-30 19:06:46,7
1,2021-07-09,65-69,2021-06-30 19:06:46,2
1,2021-07-09,70-74,2021-06-30 19:06:46,1
1,2021-07-09,75-79,2021-06-30 19:06:46,3
1,2021-07-12,18-19,2021-06-30 19:06:46,1
1,2021-07-12,20-24,2021-06-30 19:06:46,4
1,2021-07-12,25-29,2021-06-30 19:06:46,2
1,2021-07-12,30-34,2021-06-30 19:06:46,5
1,2021-07-12,50-54,2021-06-30 19:06:46,3
1,2021-07-12,55-59,2021-06-30 19:06:46,1
2,2021-06-30,00-17,2021-06-30 19:06:46,188
2,2021-06-30,18-19,2021-06-30 19:06:46,235
2,2021-06-30,20-24,2021-06-30 19:06:46,610
2,2021-06-30,25-29,2021-06-30 19:06:46,1664
2,2021-06-30,30-34,2021-06-30 19:06:46,2026
2,2021-06-30,35-39,2021-06-30 19:06:46,1170
2,2021-06-30,40-44,2021-06-30 19:06:46,1716
2,2021-06-30,45-49,2021-06-30 19:06:46,1206
2,2021-06-30,50-54,2021-06-30 19:06:46,927
2,2021-06-30,55-59,2021-06-30 19:06:46,762
2,2021-06-30,60-64,2021-06-30 19:06:46,378
2,2021-06-30,65-69,2021-06-30 19:06:46,239
2,2021-06-30,70-74,2021-06-30 19:06:46,125
2,2021-06-30,75-79,2021-06-30 19:06:46,77
2,2021-06-30,80-84,2021-06-30 19:06:46,32
2,2021-06-30,85-n,2021-06-30 19:06:46,24
2,2021-07-01,00-17,2021-06-30 19:06:46,231
2,2021-07-01,18-19,2021-06-30 19:06:46,501
2,2021-07-01,20-24,2021-06-30 19:06:46,1400
2,2021-07-01,25-29,2021-06-30 19:06:46,3537
2,2021-07-01,30-34,2021-06-30 19:06:46,3122
2,2021-07-01,35-39,2021-06-30 19:06:46,3428
2,2021-07-01,40-44,2021-06-30 19:06:46,2624
2,2021-07-01,45-49,2021-06-30 19:06:46,3336
2,2021-07-01,50-54,2021-06-30 19:06:46,2417
2,2021-07-01,55-59,2021-06-30 19:06:46,1691
2,2021-07-01,60-64,2021-06-30 19:06:46,612
2,2021-07-01,65-69,2021-06-30 19:06:46,442
2,2021-07-01,70-74,2021-06-30 19:06:46,246
2,2021-07-01,75-79,2021-06-30 19:06:46,127
2,2021-07-01,80-84,2021-06-30 19:06:46,65
2,2021-07-01,85-n,2021-06-30 19:06:46,44
2,2021-07-02,00-17,2021-06-30 19:06:46,474
2,2021-07-02,18-19,2021-06-30 19:06:46,541
2,2021-07-02,20-24,2021-06-30 19:06:46,1988
2,2021-07-02,25-29,2021-06-30 19:06:46,3794
2,2021-07-02,30-34,2021-06-30 19:06:46,2412
2,2021-07-02,35-39,2021-06-30 19:06:46,2366
2,2021-07-02,40-44,2021-06-30 19:06:46,2422
2,2021-07-02,45-49,2021-06-30 19:06:46,1991
2,2021-07-02,50-54,2021-06-30 19:06:46,1040
2,2021-07-02,55-59,2021-06-30 19:06:46,1038
2,2021-07-02,60-64,2021-06-30 19:06:46,503
2,2021-07-02,65-69,2021-06-30 19:06:46,451
2,2021-07-02,70-74,2021-06-30 19:06:46,249
2,2021-07-02,75-79,2021-06-30 19:06:46,133
2,2021-07-02,80-84,2021-06-30 19:06:46,82
2,2021-07-02,85-n,2021-06-30 19:06:46,51
2,2021-07-03,00-17,2021-06-30 19:06:46,672
2,2021-07-03,18-19,2021-06-30 19:06:46,699
2,2021-07-03,20-24,2021-06-30 19:06:46,3084
2,2021-07-03,25-29,2021-06-30 19:06:46,1985
2,2021-07-03,30-34,2021-06-30 19:06:46,2612
2,2021-07-03,35-39,2021-06-30 19:06:46,1267
2,2021-07-03,40-44,2021-06-30 19:06:46,2908
2,2021-07-03,45-49,2021-06-30 19:06:46,6380
2,2021-07-03,50-54,2021-06-30 19:06:46,3323
2,2021-07-03,55-59,2021-06-30 19:06:46,2900
2,2021-07-03,60-64,2021-06-30 19:06:46,468
2,2021-07-03,65-69,2021-06-30 19:06:46,274
2,2021-07-03,70-74,2021-06-30 19:06:46,128
2,2021-07-03,75-79,2021-06-30 19:06:46,57
2,2021-07-03,80-84,2021-06-30 19:06:46,35
2,2021-07-03,85-n,2021-06-30 19:06:46,23
2,2021-07-04,00-17,2021-06-30 19:06:46,199
2,2021-07-04,18-19,2021-06-30 19:06:46,475
2,2021-07-04,20-24,2021-06-30 19:06:46,1387
2,2021-07-04,25-29,2021-06-30 19:06:46,1121
2,2021-07-04,30-34,2021-06-30 19:06:46,1234
2,2021-07-04,35-39,2021-06-30 19:06:46,1050
2,2021-07-04,40-44,2021-06-30 19:06:46,1188
2,2021-07-04,45-49,2021-06-30 19:06:46,1947
2,2021-07-04,50-54,2021-06-30 19:06:46,1802
2,2021-07-04,55-59,2021-06-30 19:06:46,1266
2,2021-07-04,60-64,2021-06-30 19:06:46,196
2,2021-07-04,65-69,2021-06-30 19:06:46,140
2,2021-07-04,70-74,2021-06-30 19:06:46,91
2,2021-07-04,75-79,2021-06-30 19:06:46,44
2,2021-07-04,80-84,2021-06-30 19:06:46,31
2,2021-07-04,85-n,2021-06-30 19:06:46,24
2,2021-07-05,00-17,2021-06-30 19:06:46,26
2,2021-07-05,18-19,2021-06-30 19:06:46,25
2,2021-07-05,20-24,2021-06-30 19:06:46,90
2,2021-07-05,25-29,2021-06-30 19:06:46,251
2,2021-07-05,30-34,2021-06-30 19:06:46,271
2,2021-07-05,35-39,2021-06-30 19:06:46,322
2,2021-07-05,40-44,2021-06-30 19:06:46,649
2,2021-07-05,45-49,2021-06-30 19:06:46,748
2,2021-07-05,50-54,2021-06-30 19:06:46,367
2,2021-07-05,55-59,2021-06-30 19:06:46,351
2,2021-07-05,60-64,2021-06-30 19:06:46,72
2,2021-07-05,65-69,2021-06-30 19:06:46,71
2,2021-07-05,70-74,2021-06-30 19:06:46,147
2,2021-07-05,75-79,2021-06-30 19:06:46,72
2,2021-07-05,80-84,2021-06-30 19:06:46,28
2,2021-07-05,85-n,2021-06-30 19:06:46,10
2,2021-07-06,00-17,2021-06-30 19:06:46,225
2,2021-07-06,18-19,2021-06-30 19:06:46,395
2,2021-07-06,20-24,2021-06-30 19:06:46,1156
2,2021-07-06,25-29,2021-06-30 19:06:46,2692
2,2021-07-06,30-34,2021-06-30 19:06:46,2194
2,2021-07-06,35-39,2021-06-30 19:06:46,1430
2,2021-07-06,40-44,2021-06-30 19:06:46,1669
2,2021-07-06,45-49,2021-06-30 19:06:46,1498
2,2021-07-06,50-54,2021-06-30 19:06:46,1074
2,2021-07-06,55-59,2021-06-30 19:06:46,947
2,2021-07-06,60-64,2021-06-30 19:06:46,561
2,2021-07-06,65-69,2021-06-30 19:06:46,548
2,2021-07-06,70-74,2021-06-30 19:06:46,215
2,2021-07-06,75-79,2021-06-30 19:06:46,147
2,2021-07-06,80-84,2021-06-30 19:06:46,63
2,2021-07-06,85-n,2021-06-30 19:06:46,40
2,2021-07-07,00-17,2021-06-30 19:06:46,328
2,2021-07-07,18-19,2021-06-30 19:06:46,359
2,2021-07-07,20-24,2021-06-30 19:06:46,980
2,2021-07-07,25-29,2021-06-30 19:06:46,2762
2,2021-07-07,30-34,2021-06-30 19:06:46,1384
2,2021-07-07,35-39,2021-06-30 19:06:46,1514
2,2021-07-07,40-44,2021-06-30 19:06:46,1503
2,2021-07-07,45-49,2021-06-30 19:06:46,1161
2,2021-07-07,50-54,2021-06-30 19:06:46,733
2,2021-07-07,55-59,2021-06-30 19:06:46,818
2,2021-07-07,60-64,2021-06-30 19:06:46,577
2,2021-07-07,65-69,2021-06-30 19:06:46,348
2,2021-07-07,70-74,2021-06-30 19:06:46,189
2,2021-07-07,75-79,2021-06-30 19:06:46,104
2,2021-07-07,80-84,2021-06-30 19:06:46,62
2,2021-07-07,85-n,2021-06-30 19:06:46,35
2,2021-07-08,00-17,2021-06-30 19:06:46,707
2,2021-07-08,18-19,2021-06-30 19:06:46,951
2,2021-07-08,20-24,2021-06-30 19:06:46,1092
2,2021-07-08,25-29,2021-06-30 19:06:46,2116
2,2021-07-08,30-34,2021-06-30 19:06:46,1452
2,2021-07-08,35-39,2021-06-30 19:06:46,1087
2,2021-07-08,40-44,2021-06-30 19:06:46,1295
2,2021-07-08,45-49,2021-06-30 19:06:46,1336
2,2021-07-08,50-54,2021-06-30 19:06:46,819
2,2021-07-08,55-59,2021-06-30 19:06:46,713
2,2021-07-08,60-64,2021-06-30 19:06:46,403
2,2021-07-08,65-69,2021-06-30 19:06:46,257
2,2021-07-08,70-74,2021-06-30 19:06:46,147
2,2021-07-08,75-79,2021-06-30 19:06:46,86
2,2021-07-08,80-84,2021-06-30 19:06:46,58
2,2021-07-08,85-n,2021-06-30 19:06:46,22
2,2021-07-09,00-17,2021-06-30 19:06:46,201
2,2021-07-09,18-19,2021-06-30 19:06:46,236
2,2021-07-09,20-24,2021-06-30 19:06:46,989
2,2021-07-09,25-29,2021-06-30 19:06:46,1432
2,2021-07-09,30-34,2021-06-30 19:06:46,1341
2,2021-07-09,35-39,2021-06-30 19:06:46,1198
2,2021-07-09,40-44,2021-06-30 19:06:46,1460
2,2021-07-09,45-49,2021-06-30 19:06:46,1077
2,2021-07-09,50-54,2021-06-30 19:06:46,632
2,2021-07-09,55-59,2021-06-30 19:06:46,601
2,2021-07-09,60-64,2021-06-30 19:06:46,269
2,2021-07-09,65-69,2021-06-30 19:06:46,231
2,2021-07-09,70-74,2021-06-30 19:06:46,140
2,2021-07-09,75-79,2021-06-30 19:06:46,78
2,2021-07-09,80-84,2021-06-30 19:06:46,52
2,2021-07-09,85-n,2021-06-30 19:06:46,32
2,2021-07-10,18-19,2021-06-30 19:06:46,10
2,2021-07-10,20-24,2021-06-30 19:06:46,47
2,2021-07-10,25-29,2021-06-30 19:06:46,27
2,2021-07-10,30-34,2021-06-30 19:06:46,38
2,2021-07-10,35-39,2021-06-30 19:06:46,92
2,2021-07-10,40-44,2021-06-30 19:06:46,861
2,2021-07-10,45-49,2021-06-30 19:06:46,727
2,2021-07-10,50-54,2021-06-30 19:06:46,442
2,2021-07-10,55-59,2021-06-30 19:06:46,345
2,2021-07-10,60-64,2021-06-30 19:06:46,5
2,2021-07-10,65-69,2021-06-30 19:06:46,4
2,2021-07-10,70-74,2021-06-30 19:06:46,1
2,2021-07-12,20-24,2021-06-30 19:06:46,23
2,2021-07-12,25-29,2021-06-30 19:06:46,12
2,2021-07-12,30-34,2021-06-30 19:06:46,7
2,2021-07-12,35-39,2021-06-30 19:06:46,17
2,2021-07-12,40-44,2021-06-30 19:06:46,11
2,2021-07-12,45-49,2021-06-30 19:06:46,3
2,2021-07-12,50-54,2021-06-30 19:06:46,3
2,2021-07-12,55-59,2021-06-30 19:06:46,3
